rssi,snr,ax,ay,az,wx,wy,wz,mx,my,mz,temperature,p,time,timeOfWeek,timeOFWeekFracPart,gpsFix,ecefx,ecefy,ecefz,positionAcc3D,ecefvx,ecefvy,ecefvz,speedAcc,numbSat,drogueStatus
-81,26,-968.932,-90.1961,-223.529,-0.000532632,0.0687096,-0.0154463,4647.3,-3290.48,-1650.14,27.6187,94095,276,592617600,-486234,3,391946467,-435477019,-251399760,191,0,-1,0,13,9,1
-81,25,-976.699,-74.5098,-223.529,-0.000532632,0.0708401,-0.01012,4684.67,-3290.48,-1698.31,27.6375,94101,276,592617800,-485408,3,391946466,-435477019,-251399759,190,0,-1,0,11,9,1
-82,26,-976.699,-70.5882,-219.608,-0.00905475,0.0697748,-0.0165116,4684.67,-3329.15,-1601.98,27.625,94092,277,592618200,-483756,3,391946466,-435477018,-251399759,188,1,0,-1,15,9,1
-81,25,-968.932,-90.1961,-223.529,-0.0165116,0.0793622,-0.00266316,4609.93,-3329.15,-1698.31,27.625,94092,276,592618400,-482930,3,391946465,-435477018,-251399759,187,0,-1,1,13,9,1
-81,25,-976.699,-74.5098,-219.608,-0.00905475,0.0729706,-0.01012,4647.3,-3329.15,-1698.31,27.65,94101,277,592618800,-481277,3,391946465,-435477017,-251399758,184,1,-1,1,13,9,1
-80,25,-965.049,-78.4314,-211.765,0.000532632,0.0761664,-0.0154463,4647.3,-3329.15,-1698.31,27.6375,94101,276,592619000,-480450,3,391946464,-435477017,-251399758,183,0,-2,0,12,9,1
-80,25,-976.699,-82.3529,-219.608,-0.00798948,0.0655138,-0.0218379,4609.93,-3445.17,-1746.47,27.6313,94095,276,592619200,-479623,3,391946464,-435477018,-251399758,182,1,0,-1,15,9,1
-80,25,-972.816,-70.5882,-223.529,-0.00585895,0.0708401,-0.00585895,4647.3,-3290.48,-1650.14,27.6562,94100,277,592619600,-477968,3,391946463,-435477018,-251399759,180,2,-1,0,15,9,1
-80,25,-976.699,-74.5098,-215.686,-0.00585895,0.0676443,-0.0143811,4647.3,-3367.82,-1746.47,27.6375,94095,276,592619800,-477140,3,391946462,-435477017,-251399759,179,0,0,0,14,9,1
-80,24,-961.165,-78.4314,-239.216,-0.00585895,0.0740359,-0.0133158,4609.93,-3406.5,-1794.64,27.6562,94103,277,592620200,-475483,3,391946461,-435477017,-251399760,177,0,-2,0,13,9,1
-81,26,-972.816,-82.3529,-235.294,-0.00798948,0.0719054,-0.0133158,4722.04,-3367.82,-1650.14,27.6562,94094,277,592620400,-474654,3,391946461,-435477017,-251399760,177,1,-1,1,14,9,1
-81,24,-968.932,-90.1961,-219.608,-0.00372843,0.0676443,-0.01012,4609.93,-3329.15,-1650.14,27.6187,94086,277,592620800,-472995,3,391946459,-435477015,-251399761,175,0,-2,-1,12,9,1
-82,27,-980.583,-78.4314,-215.686,-0.0015979,0.0708401,-0.0175769,4572.55,-3445.17,-1746.47,27.6562,94100,276,592621000,-472164,3,391946459,-435477015,-251399761,174,2,-1,0,15,9,1
-81,27,-972.816,-78.4314,-215.686,-0.01012,0.066579,-0.0186421,4684.67,-3290.48,-1601.98,27.6562,94100,276,592621200,-471333,3,391946458,-435477014,-251399761,173,0,-1,-2,14,9,1
-81,25,-961.165,-78.4314,-215.686,-0.0133158,0.0761664,-0.0197074,4684.67,-3329.15,-1650.14,27.6625,94107,277,592621600,-469671,3,391946457,-435477013,-251399761,172,2,-2,1,14,9,1
-80,26,-961.165,-82.3529,-227.451,-0.00266316,0.0676443,-0.0111853,4572.55,-3445.17,-1650.14,27.6562,94097,276,592621800,-468839,3,391946456,-435477012,-251399762,171,0,-2,-2,15,9,1
-80,25,-972.816,-62.7451,-219.608,-0.01012,0.0719054,-0.0143811,4609.93,-3290.48,-1650.14,27.6375,94098,277,592622200,-467173,3,391946454,-435477010,-251399763,169,0,-1,-1,14,9,1
-80,25,-980.583,-74.5098,-219.608,-0.00479369,0.0772317,-0.0165116,4684.67,-3367.82,-1698.31,27.65,94094,276,592622400,-466339,3,391946453,-435477009,-251399763,169,0,-1,0,14,9,1
-80,25,-968.932,-86.2745,-219.608,-0.00372843,0.0772317,-0.0197074,4609.93,-3445.17,-1746.47,27.6938,94106,276,592622600,-465506,3,391946452,-435477009,-251399764,168,0,-2,-1,14,9,1
-80,26,-972.816,-86.2745,-219.608,-0.0165116,0.0708401,-0.00798948,4609.93,-3329.15,-1698.31,27.6812,94097,277,592623000,-463836,3,391946449,-435477008,-251399764,166,0,-1,-1,15,9,1
-80,25,-976.699,-78.4314,-227.451,-0.00905475,0.0729706,-0.0197074,4572.55,-3367.82,-1698.31,27.6812,94106,276,592623200,-462999,3,391946448,-435477008,-251399765,166,1,-1,-1,15,9,1
-81,24,-968.932,-74.5098,-223.529,-0.0133158,0.0708401,-0.0154463,4572.55,-3445.17,-1746.47,27.6875,94109,277,592623600,-461325,3,391946446,-435477007,-251399765,164,1,-2,0,13,9,1
-80,25,-965.049,-78.4314,-223.529,-0.0122505,0.0740359,-0.01012,4647.3,-3290.48,-1746.47,27.6812,94103,276,592623800,-460487,3,391946444,-435477007,-251399765,164,1,-1,0,15,9,1
-81,25,-980.583,-82.3529,-231.373,-0.00692422,0.0761664,-0.00798948,4722.04,-3290.48,-1650.14,27.6875,94106,276,592624000,-459648,3,391946443,-435477006,-251399765,163,1,-1,-2,15,9,1
-81,26,-972.816,-74.5098,-203.922,-0.00479369,0.0751011,-0.0197074,4535.18,-3406.5,-1698.31,27.6812,94097,277,592624400,-457968,3,391946440,-435477005,-251399765,162,1,-1,0,14,9,1
-82,27,-968.932,-82.3529,-215.686,-0.00798948,0.0708401,-0.01012,4722.04,-3290.48,-1698.31,27.6812,94094,276,592624600,-457127,3,391946438,-435477004,-251399764,161,1,-1,1,14,9,1
-82,27,-972.816,-82.3529,-215.686,-0.00479369,0.0708401,-0.0165116,4609.93,-3290.48,-1746.47,27.6875,94103,277,592625000,-455444,3,391946434,-435477002,-251399763,160,2,-1,0,15,9,1
-82,27,-980.583,-66.6667,-207.843,-0.0111853,0.0729706,-0.0165116,4572.55,-3483.84,-1746.47,27.6938,94097,276,592625200,-454601,3,391946432,-435477001,-251399762,160,1,-1,-1,14,9,1
-82,27,-976.699,-70.5882,-219.608,-0.0111853,0.0633832,-0.0165116,4684.67,-3290.48,-1650.14,27.6938,94097,276,592625400,-453758,3,391946430,-435476999,-251399761,159,0,-1,0,14,9,1
-82,28,-980.583,-82.3529,-231.373,-0.0122505,0.0772317,-0.00692422,4609.93,-3290.48,-1650.14,27.7062,94103,277,592625800,-452072,3,391946426,-435476997,-251399760,158,1,0,-1,15,9,1
-82,27,-976.699,-90.1961,-223.529,-0.01012,0.0751011,-0.01012,4572.55,-3406.5,-1746.47,27.6938,94100,276,592626000,-451229,3,391946424,-435476996,-251399760,157,0,-1,-1,15,9,1
-82,26,-972.816,-70.5882,-219.608,-0.00372843,0.0761664,-0.01012,4684.67,-3251.81,-1650.14,27.7062,94106,277,592626400,-449542,3,391946420,-435476994,-251399759,156,1,-1,1,14,9,1
-81,28,-965.049,-70.5882,-231.373,0.00266316,0.0644485,-0.00692422,4684.67,-3290.48,-1698.31,27.65,94097,276,592626600,-448699,3,391946419,-435476993,-251399758,156,0,-2,0,13,9,1
-80,24,-976.699,-74.5098,-227.451,-0.00692422,0.0740359,-0.0154463,4535.18,-3445.17,-1746.47,27.675,94100,276,592626800,-447855,3,391946417,-435476992,-251399758,155,1,-1,0,14,9,1
-80,25,-965.049,-70.5882,-227.451,-0.00585895,0.0793622,-0.00798948,4684.67,-3251.81,-1698.31,27.7125,94109,277,592627200,-446164,3,391946415,-435476990,-251399757,154,1,0,-1,15,9,1
-80,24,-976.699,-74.5098,-219.608,-0.0122505,0.0687096,-0.0154463,4684.67,-3251.81,-1698.31,27.7125,94115,276,592627400,-445318,3,391946413,-435476989,-251399757,154,-1,-2,0,12,9,1
-80,24,-976.699,-78.4314,-223.529,-0.00905475,0.0740359,-0.01012,4572.55,-3367.82,-1698.31,27.6812,94085,277,592627800,-443626,3,391946409,-435476987,-251399756,153,0,-1,0,14,9,1
-80,25,-968.932,-86.2745,-219.608,-0.0015979,0.0687096,-0.0229032,4684.67,-3290.48,-1650.14,27.6812,94097,276,592628000,-442779,3,391946408,-435476987,-251399755,153,1,-1,-1,16,9,1
-80,25,-972.816,-74.5098,-219.608,-0.00798948,0.0697748,-0.0111853,4684.67,-3290.48,-1698.31,27.7062,94094,276,592628200,-441931,3,391946405,-435476985,-251399755,152,1,0,0,13,9,1
-81,25,-972.816,-86.2745,-211.765,-0.00905475,0.0655138,-0.0143811,4535.18,-3445.17,-1698.31,27.7062,94100,277,592628600,-440232,3,391946402,-435476984,-251399754,151,0,-1,0,13,9,1
-82,27,-984.466,-78.4314,-219.608,-0.00585895,0.0644485,-0.0154463,4609.93,-3290.48,-1601.98,27.7375,94106,276,592628800,-439382,3,391946400,-435476984,-251399754,151,1,-1,-1,16,9,1
-81,25,-972.816,-86.2745,-231.373,-0.00798948,0.0719054,-0.00905475,4647.3,-3290.48,-1746.47,27.7188,94093,277,592629200,-437678,3,391946399,-435476983,-251399754,150,2,-1,-1,15,9,1
-82,27,-988.349,-74.5098,-231.373,-0.0133158,0.0814927,-0.0122505,4647.3,-3329.15,-1698.31,27.675,94091,276,592629400,-436825,3,391946397,-435476983,-251399754,150,-1,-2,0,12,9,1
-81,25,-972.816,-78.4314,-227.451,-0.00585895,0.0740359,-0.0111853,4647.3,-3251.81,-1698.31,27.7188,94097,276,592629600,-435970,3,391946396,-435476983,-251399754,149,2,-1,-1,15,9,1
-81,26,-972.816,-82.3529,-227.451,-0.00798948,0.0708401,-0.0165116,4684.67,-3329.15,-1746.47,27.6875,94094,277,592630000,-434259,3,391946394,-435476983,-251399754,149,1,-1,1,14,9,1
-81,27,-968.932,-74.5098,-223.529,-0.0175769,0.066579,-0.00798948,4647.3,-3329.15,-1746.47,27.6812,94091,276,592630000,-434259,3,391946394,-435476983,-251399754,149,1,-1,1,14,9,1
-81,28,-980.583,-74.5098,-227.451,-0.00798948,0.0751011,-0.0207727,4647.3,-3290.48,-1698.31,27.7062,94094,277,592630600,-431688,3,391946391,-435476983,-251399754,148,2,-2,2,14,9,1
-81,27,-988.349,-74.5098,-223.529,0.000532632,0.0708401,-0.0165116,4609.93,-3329.15,-1650.14,27.6875,94088,276,592630800,-430831,3,391946390,-435476983,-251399755,147,0,-1,-2,15,9,1
-81,24,-961.165,-82.3529,-211.765,-0.01012,0.0687096,-0.0143811,4647.3,-3329.15,-1698.31,27.725,94097,276,592631000,-429973,3,391946389,-435476983,-251399755,147,1,-1,1,13,9,1
-82,27,-976.699,-82.3529,-223.529,-0.00692422,0.0772317,-0.0111853,4647.3,-3290.48,-1650.14,27.6812,94097,277,592631400,-428255,3,391946388,-435476983,-251399756,146,1,-1,0,15,9,1
-81,26,-980.583,-78.4314,-219.608,-0.0154463,0.0782969,-0.0111853,4647.3,-3329.15,-1601.98,27.6875,94085,276,592631600,-427394,3,391946387,-435476983,-251399756,146,0,-2,-1,13,9,1
-81,25,-976.699,-78.4314,-211.765,-0.0111853,0.0708401,-0.0111853,4684.67,-3329.15,-1746.47,27.6812,94082,277,592632000,-425673,3,391946387,-435476983,-251399757,145,1,-1,0,14,9,1
-81,26,-968.932,-78.4314,-227.451,-0.00692422,0.0697748,-0.00905475,4684.67,-3290.48,-1746.47,27.6938,94082,276,592632200,-424811,3,391946386,-435476984,-251399757,145,0,-2,-1,13,9,1
-81,25,-968.932,-86.2745,-231.373,-0.00585895,0.0687096,-0.0111853,4647.3,-3329.15,-1601.98,27.6812,94082,276,592632400,-423949,3,391946385,-435476983,-251399758,145,0,-1,-1,14,9,1
-80,24,-976.699,-82.3529,-215.686,-0.00798948,0.0782969,-0.0186421,4609.93,-3290.48,-1650.14,27.7062,94094,277,592632800,-422225,3,391946383,-435476983,-251399758,144,0,-1,-1,15,9,1
-80,26,-980.583,-74.5098,-219.608,-0.0133158,0.0719054,-0.0165116,4647.3,-3290.48,-1698.31,27.7062,94088,277,592632800,-422225,3,391946383,-435476983,-251399758,144,0,-1,-1,15,9,1
-80,24,-968.932,-74.5098,-243.137,0.00266316,0.0697748,-0.0122505,4647.3,-3329.15,-1650.14,27.725,94087,277,592633400,-419634,3,391946382,-435476982,-251399760,143,1,-1,-1,15,9,1
-81,24,-976.699,-82.3529,-235.294,-0.00266316,0.0655138,-0.0154463,4647.3,-3329.15,-1650.14,27.7062,94091,276,592633600,-418768,3,391946382,-435476983,-251399760,143,1,-1,-1,16,9,1
-81,27,-972.816,-78.4314,-227.451,-0.0143811,0.0814927,-0.0111853,4684.67,-3290.48,-1601.98,27.7125,94088,276,592633800,-417902,3,391946381,-435476982,-251399760,142,1,0,1,13,9,1
-81,27,-984.466,-94.1176,-247.059,-0.00479369,0.0782969,-0.0122505,4684.67,-3329.15,-1650.14,27.7188,94090,277,592634200,-416169,3,391946379,-435476983,-251399761,142,0,-1,0,14,9,1
-81,25,-976.699,-74.5098,-219.608,-0.00372843,0.0708401,-0.0143811,4684.67,-3251.81,-1698.31,27.7062,94072,276,592634400,-415301,3,391946379,-435476984,-251399762,142,-1,-1,0,12,9,1
-80,25,-980.583,-74.5098,-227.451,-0.0111853,0.0729706,-0.0218379,4684.67,-3290.48,-1650.14,27.7125,94081,277,592634800,-413561,3,391946379,-435476985,-251399763,141,1,-1,0,15,9,1
-80,25,-972.816,-82.3529,-219.608,-0.00479369,0.0644485,-0.0154463,4647.3,-3290.48,-1698.31,27.7375,94096,276,592635000,-412690,3,391946379,-435476986,-251399764,141,1,-1,0,14,9,1
-81,26,-976.699,-82.3529,-219.608,-0.00798948,0.0782969,-0.0197074,4647.3,-3329.15,-1698.31,27.725,94084,276,592635200,-411819,3,391946378,-435476986,-251399764,141,1,-1,-1,12,9,1
-82,27,-972.816,-82.3529,-231.373,-0.0111853,0.0772317,-0.0154463,4759.42,-3367.82,-1650.14,27.7375,94103,277,592635600,-410075,3,391946376,-435476986,-251399764,140,1,0,-1,15,9,1
-82,27,-976.699,-82.3529,-215.686,-0.00479369,0.0782969,-0.0175769,4684.67,-3290.48,-1650.14,27.7125,94075,276,592635800,-409202,3,391946375,-435476986,-251399765,140,0,-1,0,14,9,1
-80,25,-976.699,-70.5882,-227.451,-0.01012,0.0687096,-0.0143811,4684.67,-3251.81,-1650.14,27.7188,94084,277,592636200,-407457,3,391946373,-435476986,-251399765,139,0,-1,0,15,9,1
-80,24,-976.699,-74.5098,-211.765,-0.0175769,0.0740359,-0.00585895,4647.3,-3367.82,-1650.14,27.7375,94090,276,592636400,-406584,3,391946371,-435476986,-251399766,139,1,-1,0,14,9,1
-81,24,-968.932,-74.5098,-227.451,-0.00266316,0.0836233,-0.01012,4572.55,-3445.17,-1746.47,27.7188,94081,276,592636600,-405710,3,391946371,-435476987,-251399766,139,1,-1,-1,15,9,1
-82,27,-976.699,-86.2745,-235.294,-0.00798948,0.0676443,-0.0133158,4722.04,-3329.15,-1601.98,27.7375,94096,277,592637000,-403962,3,391946369,-435476986,-251399767,138,0,-1,-1,15,9,1
-80,25,-968.932,-70.5882,-227.451,-0.00372843,0.0782969,-0.0122505,4684.67,-3329.15,-1650.14,27.725,94090,276,592637200,-403088,3,391946367,-435476986,-251399767,138,0,-1,0,12,9,1
-80,24,-980.583,-78.4314,-215.686,-0.00372843,0.0697748,-0.0111853,4572.55,-3483.84,-1698.31,27.7188,94069,277,592637600,-401339,3,391946365,-435476985,-251399768,138,1,-1,0,14,9,1
-80,25,-972.816,-74.5098,-215.686,-0.00266316,0.0836233,-0.0133158,4647.3,-3329.15,-1601.98,27.725,94097,276,592637800,-400465,3,391946364,-435476986,-251399769,137,1,-2,0,13,9,1
-80,24,-968.932,-82.3529,-219.608,-0.0165116,0.0804275,-0.0207727,4684.67,-3367.82,-1601.98,27.7375,94072,276,592638000,-399590,3,391946363,-435476985,-251399769,137,1,-1,0,13,9,1
-81,27,-972.816,-82.3529,-231.373,-0.01012,0.0761664,-0.0165116,4572.55,-3406.5,-1698.31,27.75,94090,277,592638400,-397841,3,391946361,-435476985,-251399770,137,2,-1,-1,15,9,1
-81,27,-972.816,-78.4314,-227.451,-0.0111853,0.0708401,-0.0186421,4609.93,-3290.48,-1698.31,27.7563,94102,276,592638600,-396966,3,391946360,-435476985,-251399770,136,2,-1,0,14,9,1
-81,26,-976.699,-70.5882,-223.529,-0.0143811,0.0772317,-0.0165116,4647.3,-3290.48,-1650.14,27.7437,94081,277,592639000,-395216,3,391946357,-435476984,-251399771,136,1,0,0,15,9,1
-81,23,-972.816,-82.3529,-215.686,-0.0197074,0.0708401,-0.0154463,4572.55,-3445.17,-1746.47,27.7563,94096,276,592639000,-395216,3,391946357,-435476984,-251399771,136,1,0,0,15,9,1
-80,23,-984.466,-70.5882,-227.451,-0.00266316,0.0697748,-0.00905475,4684.67,-3367.82,-1698.31,27.7375,94084,276,592639400,-393465,3,391946356,-435476985,-251399772,135,2,-1,0,14,9,1
-80,25,-976.699,-78.4314,-223.529,-0.0250337,0.0644485,-0.00479369,4684.67,-3290.48,-1601.98,27.7437,94087,277,592639800,-391711,3,391946354,-435476985,-251399773,135,0,-1,0,15,9,1
-80,24,-980.583,-78.4314,-215.686,-0.00266316,0.0687096,-0.0133158,4572.55,-3445.17,-1698.31,27.7563,94096,276,592640000,-390834,3,391946354,-435476986,-251399773,135,1,-1,0,13,9,1
-81,26,-976.699,-70.5882,-215.686,-0.00798948,0.0782969,-0.0175769,4684.67,-3290.48,-1650.14,27.7687,94099,277,592640400,-389078,3,391946354,-435476987,-251399775,134,2,0,0,15,9,1
-80,24,-976.699,-78.4314,-215.686,-0.00585895,0.0729706,-0.0122505,4647.3,-3329.15,-1698.31,27.75,94096,276,592640600,-388199,3,391946354,-435476987,-251399775,134,1,-2,0,13,9,1
-81,24,-984.466,-70.5882,-227.451,-0.00479369,0.0719054,-0.0197074,4535.18,-3445.17,-1746.47,27.775,94096,276,592640800,-387318,3,391946354,-435476988,-251399776,134,2,-1,0,15,9,1
-80,24,-980.583,-70.5882,-215.686,-0.0197074,0.0697748,-0.0165116,4722.04,-3367.82,-1650.14,27.75,94078,277,592641200,-385556,3,391946354,-435476988,-251399777,134,0,-2,0,13,9,1
-80,25,-972.816,-62.7451,-219.608,0.00266316,0.0782969,-0.01012,4684.67,-3367.82,-1601.98,27.7687,94090,276,592641400,-384675,3,391946353,-435476988,-251399777,133,1,0,1,15,9,1
-80,24,-976.699,-82.3529,-223.529,-0.00266316,0.0740359,-0.0122505,4535.18,-3483.84,-1698.31,27.7687,94096,277,592641800,-382907,3,391946352,-435476988,-251399778,133,1,0,-1,15,9,1
-80,25,-976.699,-82.3529,-227.451,-0.0143811,0.0740359,-0.0165116,4647.3,-3290.48,-1650.14,27.7687,94084,276,592642000,-382021,3,391946351,-435476987,-251399778,133,0,-2,-1,15,9,1
-81,24,-976.699,-78.4314,-223.529,-0.0133158,0.0740359,-0.0218379,4609.93,-3329.15,-1650.14,27.75,94090,277,592642200,-381135,3,391946351,-435476987,-251399778,133,0,-1,-1,14,9,1
-81,26,-976.699,-70.5882,-235.294,-0.0111853,0.0676443,-0.0143811,4609.93,-3406.5,-1698.31,27.775,94077,277,592642600,-379362,3,391946350,-435476987,-251399779,133,2,-1,0,15,9,1
-80,24,-972.816,-70.5882,-227.451,-0.00798948,0.0729706,-0.0154463,4684.67,-3290.48,-1650.14,27.7875,94105,276,592642800,-378476,3,391946349,-435476986,-251399779,132,0,-1,0,12,9,1
-81,24,-984.466,-74.5098,-235.294,-0.00479369,0.0676443,-0.0133158,4647.3,-3329.15,-1601.98,27.7687,94087,277,592643200,-376702,3,391946348,-435476986,-251399779,132,0,-1,0,13,9,1
-81,28,-972.816,-74.5098,-227.451,-0.01012,0.0751011,-0.0175769,4572.55,-3445.17,-1698.31,27.7875,94096,276,592643400,-375815,3,391946348,-435476985,-251399779,132,1,-1,-1,16,9,1
-81,24,-980.583,-74.5098,-223.529,-0.00372843,0.0729706,-0.00905475,4647.3,-3290.48,-1601.98,27.7875,94096,277,592643600,-374927,3,391946347,-435476985,-251399780,132,1,-1,-1,15,9,1
-80,24,-984.466,-70.5882,-223.529,-0.0111853,0.0729706,-0.0165116,4572.55,-3329.15,-1601.98,27.7812,94090,277,592644000,-373150,3,391946346,-435476984,-251399780,132,0,-1,-1,15,9,1
-81,26,-976.699,-66.6667,-223.529,-0.0015979,0.0793622,-0.0250337,4684.67,-3290.48,-1650.14,27.7687,94084,276,592644200,-372262,3,391946346,-435476983,-251399780,131,1,-1,0,14,9,1
-80,25,-980.583,-74.5098,-215.686,-0.0143811,0.0633832,-0.0154463,4684.67,-3251.81,-1698.31,27.7687,94084,277,592644600,-370483,3,391946346,-435476983,-251399780,131,0,-2,-1,15,9,1
-80,25,-984.466,-82.3529,-211.765,-0.00266316,0.0708401,-0.0143811,4647.3,-3367.82,-1601.98,27.8,94095,276,592644800,-369593,3,391946346,-435476983,-251399780,131,1,-1,0,15,9,1
-80,25,-976.699,-74.5098,-227.451,-0.00585895,0.0708401,-0.0229032,4684.67,-3329.15,-1601.98,27.7812,94087,277,592645200,-367812,3,391946346,-435476983,-251399781,131,0,-2,0,12,9,1
-81,27,-976.699,-78.4314,-211.765,-0.0154463,0.0719054,-0.01012,4647.3,-3290.48,-1601.98,27.8,94095,276,592645400,-366922,3,391946346,-435476982,-251399782,131,2,0,0,15,9,1
-82,27,-980.583,-82.3529,-223.529,-0.0015979,0.0729706,-0.0122505,4647.3,-3290.48,-1650.14,27.775,94077,276,592645600,-366031,3,391946346,-435476982,-251399782,130,0,-1,-1,14,9,1
-82,27,-976.699,-70.5882,-211.765,-0.00798948,0.0772317,-0.0122505,4609.93,-3290.48,-1650.14,27.8,94089,277,592646000,-364250,3,391946346,-435476982,-251399782,130,1,-1,1,14,9,1
-81,27,-972.816,-86.2745,-227.451,-0.00798948,0.0740359,-0.0143811,4609.93,-3290.48,-1650.14,27.8,94086,276,592646200,-363359,3,391946346,-435476982,-251399783,130,0,-1,0,13,9,1
-81,26,-972.816,-78.4314,-231.373,-0.00905475,0.0708401,-0.0175769,4722.04,-3290.48,-1698.31,27.8,94092,277,592646600,-361576,3,391946346,-435476982,-251399783,130,1,-2,1,14,9,1
-82,28,-976.699,-78.4314,-223.529,-0.00266316,0.0729706,-0.0175769,4609.93,-3290.48,-1650.14,27.8,94089,276,592646800,-360685,3,391946346,-435476981,-251399783,130,0,-2,-1,13,9,1
-81,28,-972.816,-78.4314,-219.608,-0.01012,0.0793622,-0.01012,4647.3,-3406.5,-1650.14,27.7875,94080,276,592647000,-359793,3,391946345,-435476981,-251399784,129,1,0,-1,15,9,1
-82,28,-972.816,-82.3529,-227.451,-0.0165116,0.0676443,-0.0111853,4684.67,-3329.15,-1650.14,27.8,94089,277,592647400,-358010,3,391946344,-435476980,-251399785,129,0,-1,-1,14,9,1
-81,26,-965.049,-78.4314,-203.922,-0.00585895,0.0655138,-0.0186421,4684.67,-3329.15,-1650.14,27.7812,94077,276,592647600,-357117,3,391946344,-435476979,-251399785,129,3,0,0,15,9,1
-81,24,-976.699,-66.6667,-219.608,0.00266316,0.0740359,-0.0175769,4684.67,-3290.48,-1601.98,27.8062,94083,277,592648000,-355330,3,391946342,-435476979,-251399787,129,0,-2,0,13,9,1
-82,27,-968.932,-78.4314,-219.608,-0.01012,0.0719054,-0.0154463,4684.67,-3329.15,-1650.14,27.8,94083,276,592648200,-354436,3,391946342,-435476978,-251399787,129,2,-1,1,16,9,1
-81,25,-980.583,-82.3529,-211.765,-0.00372843,0.0740359,-0.01012,4647.3,-3290.48,-1601.98,27.8,94074,276,592648400,-353542,3,391946342,-435476978,-251399789,129,1,-1,-2,15,9,1
-81,25,-976.699,-78.4314,-227.451,-0.0015979,0.0644485,-0.0165116,4647.3,-3290.48,-1650.14,27.8,94074,277,592648800,-351751,3,391946343,-435476978,-251399791,128,2,-1,0,16,9,1
-81,25,-965.049,-78.4314,-231.373,-0.01012,0.0761664,-0.00692422,4647.3,-3290.48,-1650.14,27.8188,94092,276,592649000,-350854,3,391946343,-435476978,-251399792,128,1,-1,-1,14,9,1
-81,25,-972.816,-78.4314,-227.451,-0.0111853,0.0782969,-0.0133158,4647.3,-3367.82,-1650.14,27.8,94089,277,592649400,-349059,3,391946343,-435476978,-251399793,128,1,-2,1,13,9,1
-81,25,-968.932,-74.5098,-231.373,-0.0015979,0.0729706,-0.0122505,4647.3,-3290.48,-1698.31,27.8,94089,276,592649600,-348161,3,391946344,-435476978,-251399794,128,2,0,-1,16,9,1
-81,25,-976.699,-74.5098,-223.529,-0.01012,0.0708401,-0.0175769,4647.3,-3290.48,-1650.14,27.8125,94083,276,592649800,-347262,3,391946344,-435476978,-251399795,128,1,-2,0,13,9,1
-80,23,-976.699,-74.5098,-231.373,-0.00798948,0.0761664,-0.00905475,4647.3,-3290.48,-1650.14,27.8188,94092,277,592650200,-345463,3,391946344,-435476978,-251399797,128,1,-2,1,13,9,1
-80,25,-984.466,-70.5882,-219.608,-0.0143811,0.0729706,-0.0143811,4722.04,-3251.81,-1698.31,27.8062,94089,276,592650400,-344563,3,391946344,-435476978,-251399798,128,1,-1,0,14,9,1
-80,24,-984.466,-62.7451,-219.608,-0.0015979,0.0729706,-0.0143811,4647.3,-3329.15,-1650.14,27.8188,94092,277,592650800,-342763,3,391946345,-435476978,-251399801,127,2,-1,0,15,9,1
-80,24,-976.699,-82.3529,-215.686,-0.00798948,0.082558,-0.0165116,4647.3,-3290.48,-1650.14,27.8188,94092,276,592651000,-341862,3,391946345,-435476978,-251399802,127,1,-1,0,14,9,1
-80,25,-980.583,-74.5098,-223.529,-0.0186421,0.062318,-0.0175769,4647.3,-3367.82,-1601.98,27.8312,94080,276,592651200,-340962,3,391946344,-435476978,-251399803,127,0,-1,-1,14,9,1
-80,24,-968.932,-78.4314,-219.608,-0.00479369,0.0697748,-0.0175769,4647.3,-3251.81,-1746.47,27.8312,94080,277,592651600,-339160,3,391946345,-435476979,-251399805,127,1,-1,1,14,9,1
-81,25,-976.699,-62.7451,-227.451,-0.00692422,0.0676443,-0.0186421,4647.3,-3251.81,-1698.31,27.8125,94080,276,592651800,-338258,3,391946345,-435476978,-251399806,127,1,0,-2,16,9,1
-81,26,-972.816,-74.5098,-215.686,-0.01012,0.0729706,-0.0111853,4684.67,-3329.15,-1650.14,27.8625,94089,277,592652200,-336451,3,391946347,-435476979,-251399808,127,1,-2,0,14,9,1
-81,26,-976.699,-74.5098,-219.608,-0.00798948,0.0697748,-0.0154463,4572.55,-3483.84,-1650.14,27.8312,94086,276,592652400,-335547,3,391946347,-435476979,-251399809,127,1,-1,-1,16,9,1
-81,25,-976.699,-74.5098,-219.608,-0.00479369,0.0719054,-0.0186421,4684.67,-3329.15,-1601.98,27.8438,94086,276,592652600,-334643,3,391946347,-435476979,-251399810,127,0,-2,-1,14,9,1
-81,25,-965.049,-82.3529,-227.451,-0.00692422,0.0687096,-0.0186421,4684.67,-3367.82,-1601.98,27.8188,94086,277,592653000,-332831,3,391946348,-435476979,-251399811,127,1,-1,-1,16,9,1
-81,26,-972.816,-90.1961,-223.529,-0.00585895,0.0751011,-0.0175769,4535.18,-3483.84,-1746.47,27.8563,94095,277,592653000,-332831,3,391946348,-435476979,-251399811,127,1,-1,-1,16,9,1
-81,24,-976.699,-82.3529,-239.216,-0.0111853,0.0814927,-0.0165116,4647.3,-3329.15,-1601.98,27.8625,94095,277,592653600,-330103,3,391946350,-435476978,-251399812,127,1,-1,-2,16,9,1
